feature 103684;cg02628016;KLHL24
feature 105732;cg18770758;null
feature 18697;cg16519173;LRRC41
feature 454413;cg14320358;DNMT3B
feature 66321;cg11467141;null
feature 341779;cg18468354;null
feature 148757;cg27380530;null
feature 163605;cg21834739;PRRC2A
feature 75033;cg18581950;GPBAR1
feature 361757;cg08182270;IGDCC4
feature 401182;cg23525500;null
feature 248602;cg14144201;null
feature 451359;cg13965328;TMC2
feature 126234;cg16331929;null
feature 405789;cg06527539;PLCD3
feature 311577;cg02537491;null
feature 341784;cg04326198;null
feature 70943;cg11907662;LOC100130691
feature 462629;cg07615087;SIM2
feature 236320;cg00084798;null
feature 287527;cg14741804;PRDX5
feature 404258;cg19022525;ATP6V0A1
feature 171815;cg02567751;KIF6
feature 401184;cg13241663;null
feature 374050;cg05557932;CREBBP
feature 404781;cg15707978;NBR1
feature 115502;cg02196651;LNX1
feature 42799;cg03312427;C1orf95
feature 286004;cg00998427;SYT7
feature 74547;cg05890855;null
feature 126258;cg11497952;HELT
feature 258352;cg25512738;null
feature 334129;cg05845403;DZIP1
feature 393009;cg05205736;null
feature 34615;cg27532130;POU2F1
feature 73529;cg08138586;PARD3B
feature 201018;cg14644941;LOC100287834
feature 348479;cg19930885;NRDE2
feature 162622;cg26512045;CCHCR1
feature 11583;cg12394377;IFNLR1
feature 340794;cg06796435;LTB4R2
feature 87870;cg13303179;PRSS50
feature 115521;cg14833626;null
feature 97602;cg01368075;RAB7A
feature 279360;cg27135113;MICALCL
feature 141127;cg04470557;SLC22A4
feature 188744;cg27418434;PRKAR1B
feature 430411;cg04601383;C3
feature 439115;cg15393004;LIN37
feature 359255;cg13780614;GALK2
feature 405332;cg25858983;UBTF
feature 10067;cg13100118;CAPZB
feature 301392;cg01464703;null
feature 100185;cg12892506;ZIC4
feature 323935;cg01866431;GLT1D1
feature 27996;cg04857033;PHGDH
feature 106844;cg00144335;ZNF718
feature 130398;cg02328035;FLJ33360
feature 410457;cg22894161;CSH1
feature 249697;cg10435618;null
feature 136033;cg22771548;ARHGEF28
feature 304480;cg25719851;PTPN6
feature 171367;cg19095784;null
feature 355680;cg22874989;APBA2
feature 372067;cg04085707;MAPK8IP3
feature 287587;cg21563192;RPS6KA4
feature 170344;cg22971402;GRM4
feature 41834;cg11666559;null
feature 173934;cg22852840;OPN5
feature 448874;cg02440214;null
feature 157552;cg00448814;NKAPL
feature 20850;cg17461600;DAB1
feature 218999;cg13383010;null
feature 72053;cg11556416;STAT1
feature 424306;cg13850825;null
feature 328051;cg04901121;null
feature 433534;cg18115407;RTBDN
feature 252280;cg26231267;CAMK1D
feature 34684;cg02079933;RCSD1
feature 205186;cg26451261;null
feature 148358;cg07209244;NEURL1B
feature 131975;cg17256192;CDH6
feature 409985;cg10705030;null
feature 323980;cg17157798;TMEM132D
feature 35720;cg12427163;null
feature 198538;cg17399143;null
feature 401807;cg10547969;null
feature 242056;cg13814950;DAPK1
feature 127377;cg16309243;PLEKHG4B
feature 458134;cg11978387;PFDN4
feature 317334;cg25882682;null
feature 6546;cg25369015;SLC25A33
feature 192401;cg01541347;FOXK1
feature 326551;cg23200818;null
feature 88468;cg16902559;PFKFB4
feature 65943;cg21940081;IMP4
feature 335772;cg23424145;COL4A1
feature 130971;cg06926314;ANKRD33B
feature 301471;cg23056713;NTM
feature 50587;cg25947878;null
feature 6556;cg13688474;SLC25A33
feature 17309;cg06363865;null
feature 357798;cg13084158;RTF1
feature 9125;cg10966582;MST1L
feature 221092;cg26101170;RP1L1
feature 431022;cg17682949;TIMM44
feature 157102;cg02657128;null
feature 14765;cg10975001;TRIM62
feature 244140;cg13914738;ZNF618
feature 219059;cg00732232;null
feature 438710;cg18554976;FXYD1
feature 344500;cg21890551;null
feature 267702;cg04337198;FAM204A
feature 108466;cg21969792;null
feature 459187;cg10754505;CDH4
feature 18868;cg01417692;MOB3C
feature 181684;cg18669406;null
feature 211892;cg23925551;DGKI
feature 241076;cg13706899;CNTNAP3
feature 275900;cg20049005;null
feature 433087;cg26901111;ZNF20
feature 175035;cg04398581;KHDRBS2
feature 112061;cg21626986;null
feature 371129;cg07354679;CACNA1H
feature 350648;cg18316528;WARS
feature 448952;cg03487507;ZNF628
feature 446407;cg24220046;SHANK1
feature 61377;cg27280205;null
feature 459205;cg16928869;CDH4
feature 331206;cg20661893;KIAA0226L
feature 203723;cg18092665;null
feature 306639;cg14074052;null
feature 277960;cg18706028;CCKBR
feature 299978;cg26959257;null
feature 360395;cg19083363;SLTM
feature 82382;cg11084334;LHFPL4
feature 304085;cg24853956;IFFO1
feature 161744;cg13357602;PPP1R18
feature 189396;cg08132940;C7orf50
feature 468945;cg13005002;RFPL3
feature 19927;cg16999602;SLC1A7
feature 364509;cg01843020;ISL2
feature 254938;cg14249877;KIF5B
feature 407007;cg00646731;null
feature 327134;cg14467488;GJB6
feature 254943;cg03616995;KIF5B
feature 41948;cg17836114;null
feature 170462;cg10167849;HMGA1
feature 31197;cg07818949;SHC1
feature 473063;cg19547694;BRD1
feature 324068;cg17450075;null
feature 59365;cg27226238;REG1CP
feature 159205;cg05237001;HLA-F
feature 125929;cg02088403;STOX2
feature 218090;cg11772799;LINC00689
feature 347116;cg26428962;null
feature 368619;cg08828594;null
feature 370165;cg05135288;RHOT2
feature 104434;cg06518884;ETV5
feature 90100;cg21578541;TLR9
feature 203764;cg24426822;CACNA2D1
feature 40440;cg25876656;SERTAD4-AS1
feature 19452;cg21682062;FAF1
feature 322553;cg05132828;PITPNM2
feature 153084;cg23633860;null
feature 285690;cg04096519;PTGDR2
